ontology_side,entity_type,entity_iri,label
target,individual,https://example.org/ontology/sora#AE-OSO07-I-C1-L1,AE-OSO07-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO07-I-C1-L1-C1,AE-OSO07-I-C1-L1-C1
target,individual,https://example.org/ontology/sora#AE-OSO07-I-C1-L1-C2,AE-OSO07-I-C1-L1-C2
target,individual,https://example.org/ontology/sora#AE-OSO07-I-C1-L2,AE-OSO07-I-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO07-I-C1-M1,AE-OSO07-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO07-I-Criterion_01,Product inspection
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-H1,AE-OSO08-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-H2,AE-OSO08-A-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-H3,AE-OSO08-A-C1-H3
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-L1,AE-OSO08-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-L1-C1,AE-OSO08-A-C1-L1-C1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-L1-C2,AE-OSO08-A-C1-L1-C2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-M1,AE-OSO08-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1-M2,AE-OSO08-A-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1b-H1,AE-OSO08-A-C1b-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1b-L1,AE-OSO08-A-C1b-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1b-L2,AE-OSO08-A-C1b-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C1b-M1,AE-OSO08-A-C1b-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-H1,AE-OSO08-A-C2-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-H2,AE-OSO08-A-C2-H2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-H3,AE-OSO08-A-C2-H3
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-L1,AE-OSO08-A-C2-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-M1,AE-OSO08-A-C2-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2-M2,AE-OSO08-A-C2-M2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2b-H1,AE-OSO08-A-C2b-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2b-L1,AE-OSO08-A-C2b-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2b-L2,AE-OSO08-A-C2b-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C2b-M1,AE-OSO08-A-C2b-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-H1,AE-OSO08-A-C3-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-H2,AE-OSO08-A-C3-H2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-H3,AE-OSO08-A-C3-H3
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-L1,AE-OSO08-A-C3-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-M1,AE-OSO08-A-C3-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3-M2,AE-OSO08-A-C3-M2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3b-H1,AE-OSO08-A-C3b-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3b-L1,AE-OSO08-A-C3b-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3b-L2,AE-OSO08-A-C3b-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-A-C3b-M1,AE-OSO08-A-C3b-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_01,Procedure validation (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_01b,Procedure validation (alternative evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_02,Potential human error (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_02b,Potential human error (alternative evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_03,Emergency Response Plan (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_03b,Emergency Response Plan (alternative evidence)
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-H1,AE-OSO08-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L1,AE-OSO08-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L2,AE-OSO08-I-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3,AE-OSO08-I-C1-L3
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3-C1,AE-OSO08-I-C1-L3-C1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3-C2,AE-OSO08-I-C1-L3-C2
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L4,AE-OSO08-I-C1-L4
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L5,AE-OSO08-I-C1-L5
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L6,AE-OSO08-I-C1-L6
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L7,AE-OSO08-I-C1-L7
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L8,AE-OSO08-I-C1-L8
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L9,AE-OSO08-I-C1-L9
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-M1,AE-OSO08-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-H1,AE-OSO08-I-C2-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-L1,AE-OSO08-I-C2-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-L2,AE-OSO08-I-C2-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-M1,AE-OSO08-I-C2-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-H1,AE-OSO08-I-C3-H1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L1,AE-OSO08-I-C3-L1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L2,AE-OSO08-I-C3-L2
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L3,AE-OSO08-I-C3-L3
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4,AE-OSO08-I-C3-L4
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4-C1,AE-OSO08-I-C3-L4-C1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4-C2,AE-OSO08-I-C3-L4-C2
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L5,AE-OSO08-I-C3-L5
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L6,AE-OSO08-I-C3-L6
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L7,AE-OSO08-I-C3-L7
target,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-M1,AE-OSO08-I-C3-M1
target,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_01,Procedure definition
target,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_02,Potential human error
target,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_03,Emergency Response Plan
target,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-H1,AE-OSO09-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-H2,AE-OSO09-A-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-L1,AE-OSO09-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-M1,AE-OSO09-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-M2,AE-OSO09-A-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO09-A-Criterion_01,Competency-based theoretical/practical training (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-H1,AE-OSO09-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L1,AE-OSO09-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L10,AE-OSO09-I-C1-L10
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L11,AE-OSO09-I-C1-L11
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L2,AE-OSO09-I-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L3,AE-OSO09-I-C1-L3
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L4,AE-OSO09-I-C1-L4
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L5,AE-OSO09-I-C1-L5
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L6,AE-OSO09-I-C1-L6
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L7,AE-OSO09-I-C1-L7
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L8,AE-OSO09-I-C1-L8
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L9,AE-OSO09-I-C1-L9
target,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-M1,AE-OSO09-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO09-I-Criterion_01,Competency-based theoretical/practical training
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-H1,AE-OSO13-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-H2,AE-OSO13-A-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-L1,AE-OSO13-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M1,AE-OSO13-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2,AE-OSO13-A-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2-C1,AE-OSO13-A-C1-M2-C1
target,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2-C2,AE-OSO13-A-C1-M2-C2
target,individual,https://example.org/ontology/sora#AE-OSO13-A-Criterion_01,External service adequacy (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-H1,AE-OSO13-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L1,AE-OSO13-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L2,AE-OSO13-I-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L3,AE-OSO13-I-C1-L3
target,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-M1,AE-OSO13-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO13-I-Criterion_01,External service adequacy
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-H1,AE-OSO16-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-H2,AE-OSO16-A-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-L1,AE-OSO16-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-L2,AE-OSO16-A-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-M1,AE-OSO16-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-M2,AE-OSO16-A-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-H1,AE-OSO16-A-C1b-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-L1,AE-OSO16-A-C1b-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-L2,AE-OSO16-A-C1b-L2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-M1,AE-OSO16-A-C1b-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-H1,AE-OSO16-A-C2-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-H2,AE-OSO16-A-C2-H2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-L1,AE-OSO16-A-C2-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-M1,AE-OSO16-A-C2-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-M2,AE-OSO16-A-C2-M2
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-H1,AE-OSO16-A-C3-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-L1,AE-OSO16-A-C3-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-M1,AE-OSO16-A-C3-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_01,Coordination procedures (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_01b,Coordination procedures (alternative evidence)
target,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_02,Coordination training (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_03,Communication device (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-H1,AE-OSO16-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-L1,AE-OSO16-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-L2,AE-OSO16-I-C1-L2
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-M1,AE-OSO16-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-H1,AE-OSO16-I-C2-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-L1,AE-OSO16-I-C2-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-M1,AE-OSO16-I-C2-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-H1,AE-OSO16-I-C3-H1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-L1,AE-OSO16-I-C3-L1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-M1,AE-OSO16-I-C3-M1
target,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-M2,AE-OSO16-I-C3-M2
target,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_01,Coordination procedures
target,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_02,Coordination training
target,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_03,Communication devices
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H1,AE-OSO17-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H2,AE-OSO17-A-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3,AE-OSO17-A-C1-H3
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3-C1,AE-OSO17-A-C1-H3-C1
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3-C2,AE-OSO17-A-C1-H3-C2
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-L1,AE-OSO17-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M1,AE-OSO17-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2,AE-OSO17-A-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C1,AE-OSO17-A-C1-M2-C1
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C2,AE-OSO17-A-C1-M2-C2
target,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C3,AE-OSO17-A-C1-M2-C3
target,individual,https://example.org/ontology/sora#AE-OSO17-A-Criterion_01,Fitness policy and fatigue management (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-H1,AE-OSO17-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-H2,AE-OSO17-I-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-L1,AE-OSO17-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-M1,AE-OSO17-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-M2,AE-OSO17-I-C1-M2
target,individual,https://example.org/ontology/sora#AE-OSO17-I-Criterion_01,Fitness policy and fatigue management
target,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-H1,AE-OSO18-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-L1,AE-OSO18-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-M1,AE-OSO18-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO18-A-Criterion_01,Flight envelope protection (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-H1,AE-OSO18-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-L1,AE-OSO18-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-M1,AE-OSO18-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO18-I-Criterion_01,Flight envelope protection
target,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-H1,AE-OSO19-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-L1,AE-OSO19-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1,AE-OSO19-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1-C1,AE-OSO19-A-C1-M1-C1
target,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1-C2,AE-OSO19-A-C1-M1-C2
target,individual,https://example.org/ontology/sora#AE-OSO19-A-Criterion_01,Human-error detection/recovery systems (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-H1,AE-OSO19-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-L1,AE-OSO19-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-M1,AE-OSO19-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO19-I-Criterion_01,Human-error detection/recovery systems
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-H1,AE-OSO20-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1,AE-OSO20-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C1,AE-OSO20-A-C1-L1-C1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C2,AE-OSO20-A-C1-L1-C2
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C3,AE-OSO20-A-C1-L1-C3
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-M1,AE-OSO20-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-H1,AE-OSO20-A-C1b-H1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-L1,AE-OSO20-A-C1b-L1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-L2,AE-OSO20-A-C1b-L2
target,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-M1,AE-OSO20-A-C1b-M1
target,individual,https://example.org/ontology/sora#AE-OSO20-A-Criterion_01,HMI clarity and human factors (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO20-A-Criterion_01b,HMI clarity and human factors (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H1,AE-OSO20-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H2,AE-OSO20-I-C1-H2
target,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H3,AE-OSO20-I-C1-H3
target,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-L1,AE-OSO20-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-M1,AE-OSO20-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO20-I-Criterion_01,HMI clarity and human factors
target,individual,https://example.org/ontology/sora#AE-OSO23-A-C1-H1,AE-OSO23-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO23-A-C1-L1,AE-OSO23-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO23-A-C1-M1,AE-OSO23-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO23-A-Criterion_01,Environmental operating conditions (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO23-I-C1-H1,AE-OSO23-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO23-I-C1-L1,AE-OSO23-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO23-I-C1-M1,AE-OSO23-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO23-I-Criterion_01,Environmental operating conditions
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1-H1,AE-OSO24-A-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1-L1,AE-OSO24-A-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1-M1,AE-OSO24-A-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1-M1-C1,AE-OSO24-A-C1-M1-C1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1-M1-C2,AE-OSO24-A-C1-M1-C2
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1b-H1,AE-OSO24-A-C1b-H1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1b-L1,AE-OSO24-A-C1b-L1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1b-M1,AE-OSO24-A-C1b-M1
target,individual,https://example.org/ontology/sora#AE-OSO24-A-C1b-M2,AE-OSO24-A-C1b-M2
target,individual,https://example.org/ontology/sora#AE-OSO24-A-Criterion_01,Adverse environmental design (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO24-A-Criterion_01b,Adverse environmental design (evidence)
target,individual,https://example.org/ontology/sora#AE-OSO24-I-C1-H1,AE-OSO24-I-C1-H1
target,individual,https://example.org/ontology/sora#AE-OSO24-I-C1-L1,AE-OSO24-I-C1-L1
target,individual,https://example.org/ontology/sora#AE-OSO24-I-C1-M1,AE-OSO24-I-C1-M1
target,individual,https://example.org/ontology/sora#AE-OSO24-I-Criterion_01,Adverse environmental design
target,individual,https://example.org/ontology/sora#AccessControl,Access control
target,individual,https://example.org/ontology/sora#Alert,Alert
target,individual,https://example.org/ontology/sora#Analyse,Analyse
target,individual,https://example.org/ontology/sora#Anomaly,Anomaly
target,individual,https://example.org/ontology/sora#AntiReplayProtection,Anti-Replay
target,individual,https://example.org/ontology/sora#ApplicabilityCrossReference,Applicability/Cross-reference Criterion
target,individual,https://example.org/ontology/sora#Applicant,Applicant
target,individual,https://example.org/ontology/sora#Assess,Assess
target,individual,https://example.org/ontology/sora#Assurance,Assurance
target,individual,https://example.org/ontology/sora#Audit,Audit
target,individual,https://example.org/ontology/sora#Authentication,Authentication
target,individual,https://example.org/ontology/sora#Authenticity,Authenticity
target,individual,https://example.org/ontology/sora#Authorisation,Authorisation
target,individual,https://example.org/ontology/sora#Availability,Availability
target,individual,https://example.org/ontology/sora#AviationSafety,Aviation Safety
target,individual,https://example.org/ontology/sora#Brief,Brief
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-H1,CY-OSO01-A-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-H1-C1,CY-OSO01-A-C1-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-H1-C2,CY-OSO01-A-C1-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-H2,CY-OSO01-A-C1-H2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-L1,CY-OSO01-A-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-M1,CY-OSO01-A-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-M1-C1,CY-OSO01-A-C1-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-M1-C2,CY-OSO01-A-C1-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C1-M1-C3,CY-OSO01-A-C1-M1-C3
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C2-H1,CY-OSO01-A-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C2-L1,CY-OSO01-A-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C2-M1,CY-OSO01-A-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-H1,CY-OSO01-A-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-L1,CY-OSO01-A-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-M1,CY-OSO01-A-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-M1-C1,CY-OSO01-A-C3-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-M1-C2,CY-OSO01-A-C3-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C3-M1-C3,CY-OSO01-A-C3-M1-C3
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C4-H1,CY-OSO01-A-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C4-H1-C1,CY-OSO01-A-C4-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C4-H1-C2,CY-OSO01-A-C4-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C4-L1,CY-OSO01-A-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C4-M1,CY-OSO01-A-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C5-H1,CY-OSO01-A-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C5-L1,CY-OSO01-A-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C5-M1,CY-OSO01-A-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-H1,CY-OSO01-A-C6-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-H1-C1,CY-OSO01-A-C6-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-H1-C2,CY-OSO01-A-C6-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-L1,CY-OSO01-A-C6-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-M1,CY-OSO01-A-C6-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-M1-C1,CY-OSO01-A-C6-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-M1-C2,CY-OSO01-A-C6-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-A-C6-M1-C3,CY-OSO01-A-C6-M1-C3
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_01,Organisational culture (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_03,Industry group participation (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_05,Audit programme for Cyber Safety Issues (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-A-Criterion_06,Flight log (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-H1,CY-OSO01-I-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-L1,CY-OSO01-I-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-L2,CY-OSO01-I-C1-L2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-L3,CY-OSO01-I-C1-L3
